"STATEFP","STUSPS","arm","n","mae","rmse","rsq","rsq_trad","mean_bias","resid_moran"
"34","NJ","OLS",21,5.33013820517161,6.66660859438331,0.875503078350923,0.745394193779954,4.76460665504338,0.269882234017887
"34","NJ","SEM",21,7.68732926904158,8.68297798896232,0.900178468535555,0.568087485350225,7.59958515243364,0.221429967750528
"34","NJ","XGBoost",21,7.795780120123,8.9464556147758,0.586690314324873,0.541477754082034,1.43936161949521,0.190674122236276
"34","NJ","XGBoost + lags",21,5.92321878342401,7.37334553405427,0.699033625879165,0.688550555376253,0.459947633289156,0.244997240547767
"34","NJ","GraphSAGE",21,5.2423390099244,7.14279154076199,0.785937644562104,0.707723203293095,3.0137371001647,0.616209985627129
"34","NJ","GraphSAGE + LayerNorm",21,7.3741973063859,8.44380704531395,0.770826253732876,0.591553679064793,-0.34745688154082,0.748061470027425
"35","NM","OLS",33,11.2571256174522,14.4589356410075,0.387577161816204,0.377756933958207,1.42967369198897,0.306880452752283
"35","NM","SEM",33,11.2489457835391,14.3001851958807,0.468995067623417,0.391345635930961,3.06879857400941,0.353975581923006
"35","NM","XGBoost",33,9.13719851175944,11.0595110475546,0.656534201537545,0.635951479768024,-1.15475090489243,0.263652108604666
"35","NM","XGBoost + lags",33,10.486368412827,12.6159373716798,0.538777038503758,0.526274824546767,0.770152328953599,0.223321700871821
"35","NM","GraphSAGE",33,12.4340469606595,14.3535803335322,0.585233126192503,0.38679186867712,-8.05350662122057,0.489926983340645
"35","NM","GraphSAGE + LayerNorm",33,11.0213894588406,13.5616088547284,0.666844095773668,0.452593632292229,-8.2982070943578,0.347353134400319
"36","NY","OLS",62,7.58827685115762,9.07898150599331,0.857556063496215,0.582919808963126,7.28816476308724,0.481289288633804
"36","NY","SEM",62,9.73507641681211,10.8677014819674,0.869375280516696,0.40238608381051,9.60372236112851,0.445887610465416
"36","NY","XGBoost",62,6.79859450309507,9.55795574962799,0.591851851157117,0.537751690036106,0.141515335575227,0.229429625397319
