"label","fold","arm","mae","rmse","rsq","rsq_trad"
"D | Iu=0.0 Ix=0.4",1,"XGBoost + lags",1.00388036019885,1.31050045715165,0.918571998667009,0.918451812881232
"D | Iu=0.0 Ix=0.4",2,"XGBoost + lags",1.04631328670939,1.33096737340745,0.91168950101605,0.911063704556465
"D | Iu=0.0 Ix=0.4",3,"XGBoost + lags",0.939922920444807,1.1950989421344,0.921014193167386,0.920916544629022
"D | Iu=0.0 Ix=0.4",4,"XGBoost + lags",1.01653105929982,1.29972948822437,0.911930777341895,0.911561703248965
"D | Iu=0.0 Ix=0.4",5,"XGBoost + lags",0.99354985617334,1.26580835174936,0.907651559649613,0.905825210933901
"D | Iu=0.0 Ix=0.4",6,"XGBoost + lags",0.999652704413877,1.31937359750265,0.914431287614811,0.914073468914443
"D | Iu=0.4 Ix=0.4",1,"OLS",2.55995944363017,3.43238447563032,0.444982682102978,0.443769578208444
"D | Iu=0.4 Ix=0.4",1,"SEM",2.55846142052743,3.43306903325312,0.444714406439967,0.443547685964906
"D | Iu=0.4 Ix=0.4",1,"GraphSAGE",0.911036909365046,1.14192694072915,0.94176671731355,0.938434201285885
"D | Iu=0.4 Ix=0.4",1,"GraphSAGE + LayerNorm",0.920545899831294,1.16205634986942,0.939506009404415,0.936244558693936
"D | Iu=0.4 Ix=0.4",2,"OLS",2.34666243140665,3.21112473962212,0.483710729185491,0.481930499971606
"D | Iu=0.4 Ix=0.4",2,"SEM",2.34574873354326,3.2111448940474,0.48386336186935,0.481923996689022
"D | Iu=0.4 Ix=0.4",2,"GraphSAGE",0.877346577189554,1.10446750695537,0.938941809336281,0.938711420003267
"D | Iu=0.4 Ix=0.4",2,"GraphSAGE + LayerNorm",0.893253108337088,1.12772491215565,0.936207081660522,0.936103065836549
"D | Iu=0.4 Ix=0.4",3,"OLS",2.22818608708305,3.0366824802634,0.483557790635833,0.482275863419008
"D | Iu=0.4 Ix=0.4",3,"SEM",2.22795756148095,3.03784092875535,0.483213399176774,0.481880780200241
"D | Iu=0.4 Ix=0.4",3,"GraphSAGE",0.921668249347838,1.15056352298618,0.932986897037558,0.925677408012411
"D | Iu=0.4 Ix=0.4",3,"GraphSAGE + LayerNorm",0.907135788711716,1.13485037516094,0.932355237444977,0.927693580597556
"D | Iu=0.4 Ix=0.4",4,"OLS",2.38290097136678,3.23174380047376,0.448254234819342,0.448122361580633
"D | Iu=0.4 Ix=0.4",4,"SEM",2.38334052670445,3.23125870900148,0.448405786900034,0.448288025111324
"D | Iu=0.4 Ix=0.4",4,"GraphSAGE",0.896627455373439,1.12365134148954,0.933406452761827,0.933283677752222
"D | Iu=0.4 Ix=0.4",4,"GraphSAGE + LayerNorm",0.901764094781053,1.14152785570211,0.931230510647618,0.931143970535157
"D | Iu=0.4 Ix=0.4",5,"OLS",2.30712375865971,3.11998902985039,0.439292962431592,0.435426809394671
"D | Iu=0.4 Ix=0.4",5,"SEM",2.30370563465744,3.11931799623581,0.439169579722112,0.435669635151247
"D | Iu=0.4 Ix=0.4",5,"GraphSAGE",0.895581197707512,1.11631952046516,0.928207080113564,0.927724491564134
"D | Iu=0.4 Ix=0.4",5,"GraphSAGE + LayerNorm",0.900863989314716,1.12658834141785,0.926598190181534,0.926388677129374
"D | Iu=0.4 Ix=0.4",6,"OLS",2.45742870833749,3.32680988696802,0.445359017868562,0.444944822911703
"D | Iu=0.4 Ix=0.4",6,"SEM",2.45594587456431,3.32587008344336,0.445724953638992,0.44525837802851
"D | Iu=0.4 Ix=0.4",6,"GraphSAGE",0.891467822378373,1.10710537608803,0.93868502080213,0.938530722269601
"D | Iu=0.4 Ix=0.4",6,"GraphSAGE + LayerNorm",0.862568271963865,1.08415712371514,0.941199254581719,0.941052601091779
"D | Iu=0.4 Ix=0.4",1,"XGBoost",1.02202704249257,1.35488469484545,0.91559252738324,0.913330248036438
"D | Iu=0.4 Ix=0.4",2,"XGBoost",1.00246460284593,1.28553088431295,0.917858503335928,0.916969299541381
"D | Iu=0.4 Ix=0.4",3,"XGBoost",1.00586439460889,1.28773703602219,0.91297981640807,0.906899070346177
"D | Iu=0.4 Ix=0.4",4,"XGBoost",0.983092811772932,1.26911076515941,0.915523227845247,0.9148924664871
"D | Iu=0.4 Ix=0.4",5,"XGBoost",1.03092312578463,1.28827185948604,0.90530597149089,0.903743701285677
"D | Iu=0.4 Ix=0.4",6,"XGBoost",1.01574804421382,1.33206099246986,0.91109892573999,0.911012621634259
"D | Iu=0.4 Ix=0.4",1,"XGBoost + lags",1.0092381578332,1.31582548017474,0.920066800919958,0.918255326433724
"D | Iu=0.4 Ix=0.4",2,"XGBoost + lags",0.98894575380824,1.26228226758515,0.920544473858066,0.919945336806429
"D | Iu=0.4 Ix=0.4",3,"XGBoost + lags",1.03702627340545,1.32322286692736,0.906943150392982,0.901697256266225
"D | Iu=0.4 Ix=0.4",4,"XGBoost + lags",0.993908057944973,1.2738415918356,0.91489835009427,0.914256778200384
"D | Iu=0.4 Ix=0.4",5,"XGBoost + lags",1.01055090599373,1.2639509539302,0.908119981117801,0.907343783716995
"D | Iu=0.4 Ix=0.4",6,"XGBoost + lags",1.03302627624563,1.33579324409316,0.910528900853572,0.910513262263906
"D | Iu=0.8 Ix=0.7",1,"OLS",2.48698268109897,3.25429877072063,0.434769927325748,0.418694552528267
"D | Iu=0.8 Ix=0.7",1,"SEM",2.4087184153748,3.15604868421813,0.465495807710668,0.453264925079428
"D | Iu=0.8 Ix=0.7",1,"GraphSAGE",1.09699392063573,1.33746408176338,0.9146340112604,0.901813042276407
"D | Iu=0.8 Ix=0.7",1,"GraphSAGE + LayerNorm",1.12598787445524,1.41291217697728,0.905094500150417,0.890422879281472
"D | Iu=0.8 Ix=0.7",2,"OLS",2.54751646877948,3.23196459947704,0.470946088206654,0.448086781216649
"D | Iu=0.8 Ix=0.7",2,"SEM",2.5076021377309,3.17419867876024,0.49224497469772,0.467639506974382
"D | Iu=0.8 Ix=0.7",2,"GraphSAGE",0.972047090650809,1.22625686843321,0.922178748587289,0.920548790781363
"D | Iu=0.8 Ix=0.7",2,"GraphSAGE + LayerNorm",1.0153591036094,1.29827033439656,0.914848171407042,0.910943038689827
"D | Iu=0.8 Ix=0.7",3,"OLS",2.49302935331436,3.55329321237403,0.421876903632821,0.41646572412773
"D | Iu=0.8 Ix=0.7",3,"SEM",2.47576409380836,3.5825963974409,0.411460380534581,0.406801494750222
"D | Iu=0.8 Ix=0.7",3,"GraphSAGE",0.858266458892229,1.09674508067782,0.947304737396991,0.944407568639563
"D | Iu=0.8 Ix=0.7",3,"GraphSAGE + LayerNorm",0.86406705034977,1.15127219803113,0.942667243445284,0.938742352782884
"D | Iu=0.8 Ix=0.7",4,"OLS",2.63519773286324,3.53779713653085,0.380148431647816,0.370618434051
"D | Iu=0.8 Ix=0.7",4,"SEM",2.55927007444458,3.39974317435131,0.421338589072952,0.418780217607877
"D | Iu=0.8 Ix=0.7",4,"GraphSAGE",0.887987249913106,1.10988361429085,0.941984404782495,0.938055458035351
"D | Iu=0.8 Ix=0.7",4,"GraphSAGE + LayerNorm",0.86412384442438,1.08433036845474,0.944575331446254,0.940874965299927
"D | Iu=0.8 Ix=0.7",5,"OLS",2.06334045213157,2.77942704476594,0.525782794815425,0.516228630299315
"D | Iu=0.8 Ix=0.7",5,"SEM",2.02421128127495,2.7694894785263,0.524752557648287,0.519681799291241
"D | Iu=0.8 Ix=0.7",5,"GraphSAGE",0.783351994678091,0.990454843064455,0.948479939743725,0.938567390365949
"D | Iu=0.8 Ix=0.7",5,"GraphSAGE + LayerNorm",0.884546993676795,1.12627861421295,0.933425855848877,0.920563284275717
"D | Iu=0.8 Ix=0.7",6,"OLS",3.1355064507205,4.93974080593662,0.27408348878055,0.147045034576524
"D | Iu=0.8 Ix=0.7",6,"SEM",3.17607869515986,5.02048143596616,0.254645581083925,0.118933863284977
"D | Iu=0.8 Ix=0.7",6,"GraphSAGE",1.15976186268285,1.48799906573048,0.952005316690107,0.922603183838578
"D | Iu=0.8 Ix=0.7",6,"GraphSAGE + LayerNorm",1.13862274936972,1.45808845811962,0.953515219107597,0.925683452937284
"D | Iu=0.8 Ix=0.7",1,"XGBoost",1.05870041071931,1.3411831074732,0.906908085953783,0.901266235050996
"D | Iu=0.8 Ix=0.7",2,"XGBoost",1.10126710670558,1.3770964324065,0.904572139967049,0.899800325232019
"D | Iu=0.8 Ix=0.7",3,"XGBoost",1.05315935740387,1.44697104289614,0.908814772335595,0.903233739472512
"D | Iu=0.8 Ix=0.7",4,"XGBoost",0.911106795413216,1.15716483221305,0.934150117369718,0.932665348105764
"D | Iu=0.8 Ix=0.7",5,"XGBoost",0.929541545247871,1.18535357574615,0.92394881087187,0.912011597499551
"D | Iu=0.8 Ix=0.7",6,"XGBoost",1.23499795826787,1.83108734562854,0.90245092858546,0.882797762942899
"D | Iu=0.8 Ix=0.7",1,"XGBoost + lags",1.10740612039164,1.41028254783141,0.900019639306537,0.890830376723621
"D | Iu=0.8 Ix=0.7",2,"XGBoost + lags",1.07135367220945,1.35612954303483,0.907278181790939,0.90282826441971
"D | Iu=0.8 Ix=0.7",3,"XGBoost + lags",1.02906953879532,1.41853115896953,0.911137605813643,0.907000195004462
"D | Iu=0.8 Ix=0.7",4,"XGBoost + lags",0.91054857654387,1.17118824571703,0.931884191354273,0.931023432823161
"D | Iu=0.8 Ix=0.7",5,"XGBoost + lags",0.945356340709819,1.21160591845067,0.921270563113364,0.908071033688688
"D | Iu=0.8 Ix=0.7",6,"XGBoost + lags",1.27763565318,1.80165159331371,0.905193161783676,0.886535658029364
"E | Ix=0.0",1,"OLS",0.89323120461989,1.1413323676417,0.305219359463648,0.305086705662893
"E | Ix=0.0",1,"GraphSAGE",0.814566888937716,1.03138380681743,0.443362273649136,0.43252469155708
"E | Ix=0.0",1,"GraphSAGE + LayerNorm",0.81344608078154,1.02910990937182,0.437745909412798,0.435024164965902
"E | Ix=0.0",2,"OLS",0.939507607948343,1.17316582853624,0.281272838917447,0.27813863423642
"E | Ix=0.0",2,"GraphSAGE",0.834818657463706,1.04769450246968,0.425961618229611,0.424289275249912
"E | Ix=0.0",2,"GraphSAGE + LayerNorm",0.841676439534063,1.05775292471165,0.416316597157253,0.413181956010639
"E | Ix=0.0",3,"OLS",0.944344898844356,1.19068745559817,0.277703250819221,0.277533188821859
"E | Ix=0.0",3,"GraphSAGE",0.862834920961734,1.08608526223203,0.404107546643152,0.398895213938211
"E | Ix=0.0",3,"GraphSAGE + LayerNorm",0.878864110443619,1.10163795474479,0.389247267733108,0.381556363265053
"E | Ix=0.0",4,"OLS",0.980260298027808,1.23426590786185,0.256813762789405,0.251908960314808
"E | Ix=0.0",4,"GraphSAGE",0.843445264328827,1.06518294985195,0.443203189908402,0.442832983835131
"E | Ix=0.0",4,"GraphSAGE + LayerNorm",0.865969224258839,1.09360069788168,0.41290589777361,0.412707379681281
"E | Ix=0.0",5,"OLS",0.947612497381684,1.18599327152853,0.291850176937519,0.290964844615425
"E | Ix=0.0",5,"GraphSAGE",0.84659483141394,1.05994438896761,0.434293503454211,0.433670116103159
"E | Ix=0.0",5,"GraphSAGE + LayerNorm",0.859328695194856,1.07598125853481,0.416472989902248,0.416403427920751
"E | Ix=0.0",6,"OLS",0.932287922790234,1.16330600888541,0.295923335475818,0.292789447714392
"E | Ix=0.0",6,"GraphSAGE",0.820434767063369,1.0316443181756,0.445868295554554,0.443813080745432
"E | Ix=0.0",6,"GraphSAGE + LayerNorm",0.846949943493542,1.0628590248517,0.410934527689864,0.409646532493141
"E | Ix=0.0",1,"XGBoost",1.05327051997927,1.35127228287159,0.144035922393863,0.0259256891676324
"E | Ix=0.0",2,"XGBoost",1.06697750415419,1.33912572016758,0.169261325665339,0.0594590851442576
"E | Ix=0.0",3,"XGBoost",1.08408616081293,1.35550040615103,0.152452849415905,0.063685715817435
"E | Ix=0.0",4,"XGBoost",1.10578257557878,1.39560797347311,0.146535564084685,0.0435464788480605
"E | Ix=0.0",5,"XGBoost",1.07752951666008,1.34808120191435,0.17191146674253,0.0839157337994468
"E | Ix=0.0",6,"XGBoost",1.03589330848785,1.2947413392682,0.193408491410387,0.1239541862356
"E | Ix=0.0",1,"XGBoost + lags",0.902532053803717,1.14306384176606,0.348297941916177,0.302976650597262
"E | Ix=0.0",2,"XGBoost + lags",0.936074391886745,1.17723275597852,0.325180900143983,0.273125112168334
"E | Ix=0.0",3,"XGBoost + lags",0.95350427304901,1.1994047213721,0.306066904978392,0.266915810751054
"E | Ix=0.0",4,"XGBoost + lags",0.944066445904417,1.19447564826515,0.336482541126958,0.299365390105607
"E | Ix=0.0",5,"XGBoost + lags",0.912978008331814,1.16393851042256,0.341085350495875,0.31709012327689
"E | Ix=0.0",6,"XGBoost + lags",0.916032327968166,1.1524260681049,0.349213986939122,0.305956108057783
"E | Ix=0.4",1,"OLS",0.903803899584091,1.12182481606932,0.375110696157389,0.369956597895726
"E | Ix=0.4",1,"GraphSAGE",0.815782154426109,1.01575070693956,0.48358009213474,0.483471072395887
"E | Ix=0.4",1,"GraphSAGE + LayerNorm",0.830845303761256,1.03604140536439,0.46463494498961,0.462628528049106
"E | Ix=0.4",2,"OLS",0.885291186981821,1.11730454144325,0.435336578063371,0.43094099732319
"E | Ix=0.4",2,"GraphSAGE",0.830169496144404,1.03800605073451,0.51028696673753,0.508850235026345
"E | Ix=0.4",2,"GraphSAGE + LayerNorm",0.843822708472846,1.05383530832685,0.498377123201339,0.49375626572742
"E | Ix=0.4",3,"OLS",0.864175595362908,1.07711381464684,0.42175566567292,0.421611120046607
"E | Ix=0.4",3,"GraphSAGE",0.795880874704407,0.998186675600076,0.503974601747985,0.503270126596354
"E | Ix=0.4",3,"GraphSAGE + LayerNorm",0.803220021886074,1.00894430108782,0.493330420635543,0.492505750155887
"E | Ix=0.4",4,"OLS",0.856091415959028,1.08602077158483,0.367520550482391,0.361437101025491
"E | Ix=0.4",4,"GraphSAGE",0.792048328743954,0.99794855533675,0.463096671617752,0.460807644722587
"E | Ix=0.4",4,"GraphSAGE + LayerNorm",0.796327509581705,1.00511296548243,0.455965457913166,0.45303798235441
"E | Ix=0.4",5,"OLS",0.87834171433802,1.1237244850647,0.440896164098776,0.437802100058459
"E | Ix=0.4",5,"GraphSAGE",0.822934094774835,1.03449380520697,0.525727615080744,0.523541235878152
"E | Ix=0.4",5,"GraphSAGE + LayerNorm",0.83188941162348,1.04532147251437,0.51508525113909,0.513515201293289
"E | Ix=0.4",6,"OLS",0.894796884415146,1.1257141969803,0.492404343806874,0.484651178493185
"E | Ix=0.4",6,"GraphSAGE",0.818648574548985,1.02532016428677,0.575325681392412,0.572472556705691
"E | Ix=0.4",6,"GraphSAGE + LayerNorm",0.823778393985937,1.04066903913174,0.561321293986884,0.559576717979962
"E | Ix=0.4",1,"XGBoost",1.00920355882032,1.2703956608814,0.26067363762339,0.192024139750242
"E | Ix=0.4",2,"XGBoost",1.00932322397934,1.26468490369854,0.313626059320944,0.270913865004222
"E | Ix=0.4",3,"XGBoost",0.988015255899994,1.24591072450048,0.28094630774511,0.226125402889685
"E | Ix=0.4",4,"XGBoost",1.00337670450259,1.25380507830841,0.252604870477199,0.148886522725365
"E | Ix=0.4",5,"XGBoost",1.02510369528426,1.29754446089275,0.306263919673844,0.250426840094006
"E | Ix=0.4",6,"XGBoost",1.04100916442574,1.31329235159866,0.331854282356081,0.298596658109357
"E | Ix=0.4",1,"XGBoost + lags",0.91953919005888,1.13916171362232,0.374661846432253,0.350332498269581
"E | Ix=0.4",2,"XGBoost + lags",0.929898358578858,1.17209754158446,0.394849851484536,0.373758736191126
"E | Ix=0.4",3,"XGBoost + lags",0.909505147358731,1.14418776212099,0.385028476517303,0.347333473656242
"E | Ix=0.4",4,"XGBoost + lags",0.900594929088891,1.12300729004405,0.358877440761978,0.317201482476383
"E | Ix=0.4",5,"XGBoost + lags",0.884400244870663,1.12520649766791,0.456193213119704,0.436318224246087
"E | Ix=0.4",6,"XGBoost + lags",0.918965751863053,1.15401075947719,0.472637923137696,0.458417382655075
